UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection_Degrees,Speed,TimeSunRise,TimeSunSet
1473077107,9/5/2016 12:00:00 AM,02:05:07,2.07,46,30.42,88,175.67,4.5,06:08:00,18:35:00
1473076806,9/5/2016 12:00:00 AM,02:00:06,2.08,46,30.42,88,176.78,5.62,06:08:00,18:35:00
1473076506,9/5/2016 12:00:00 AM,01:55:06,1.81,46,30.42,87,178.57,6.75,06:08:00,18:35:00
1473076207,9/5/2016 12:00:00 AM,01:50:07,1.89,46,30.42,88,181.22,6.75,06:08:00,18:35:00
1473078005,9/5/2016 12:00:00 AM,02:20:05,2.05,46,30.42,85,173.41,3.37,06:08:00,18:35:00
1473091502,9/5/2016 12:00:00 AM,06:05:02,5.84,47,30.41,71,186.42,6.75,06:08:00,18:35:00
1473135308,9/5/2016 12:00:00 AM,18:15:08,12.41,54,30.4,99,5.88,3.37,06:08:00,18:35:00
1473092104,9/5/2016 12:00:00 AM,06:15:04,9.63,46,30.41,72,190.78,7.87,06:08:00,18:35:00
1473107411,9/5/2016 12:00:00 AM,10:30:11,949.43,61,30.45,65,270.7,6.75,06:08:00,18:35:00
1473106806,9/5/2016 12:00:00 AM,10:20:06,926.04,60,30.45,70,302.54,9.0,06:08:00,18:35:00
1473106502,9/5/2016 12:00:00 AM,10:15:02,911.03,60,30.45,73,276.2,11.25,06:08:00,18:35:00
1473106203,9/5/2016 12:00:00 AM,10:10:03,899.71,60,30.45,75,287.21,10.12,06:08:00,18:35:00
1473105905,9/5/2016 12:00:00 AM,10:05:05,884.26,60,30.45,74,314.86,10.12,06:08:00,18:35:00
1473105603,9/5/2016 12:00:00 AM,10:00:03,872.42,59,30.45,75,299.32,7.87,06:08:00,18:35:00
1473108004,9/5/2016 12:00:00 AM,10:40:04,966.72,61,30.45,76,339.52,7.87,06:08:00,18:35:00
1473105307,9/5/2016 12:00:00 AM,09:55:07,859.81,59,30.45,78,299.54,11.25,06:08:00,18:35:00
1473104703,9/5/2016 12:00:00 AM,09:45:03,827.57,58,30.45,83,301.72,6.75,06:08:00,18:35:00
1473104403,9/5/2016 12:00:00 AM,09:40:03,814.74,58,30.45,85,302.89,6.75,06:08:00,18:35:00
1473104105,9/5/2016 12:00:00 AM,09:35:05,799.38,58,30.45,86,294.51,9.0,06:08:00,18:35:00
1473103804,9/5/2016 12:00:00 AM,09:30:04,783.1,58,30.45,85,321.84,11.25,06:08:00,18:35:00
1473103507,9/5/2016 12:00:00 AM,09:25:07,767.87,57,30.44,83,283.86,9.0,06:08:00,18:35:00
1473103206,9/5/2016 12:00:00 AM,09:20:06,750.56,58,30.44,87,317.78,10.12,06:08:00,18:35:00
1473105004,9/5/2016 12:00:00 AM,09:50:04,843.56,59,30.45,83,317.47,7.87,06:08:00,18:35:00
1473102908,9/5/2016 12:00:00 AM,09:15:08,734.56,57,30.44,86,293.2,6.75,06:08:00,18:35:00
1473108310,9/5/2016 12:00:00 AM,10:45:10,979.73,61,30.45,68,308.97,9.0,06:08:00,18:35:00
1473108902,9/5/2016 12:00:00 AM,10:55:02,996.12,61,30.45,69,330.18,5.62,06:08:00,18:35:00
1473091806,9/5/2016 12:00:00 AM,06:10:06,7.38,47,30.41,71,188.22,4.5,06:08:00,18:35:00
1473112809,9/5/2016 12:00:00 AM,12:00:09,1067.61,63,30.44,65,307.86,11.25,06:08:00,18:35:00
1473112503,9/5/2016 12:00:00 AM,11:55:03,1064.63,63,30.44,63,316.05,7.87,06:08:00,18:35:00
1473112202,9/5/2016 12:00:00 AM,11:50:02,1062.72,63,30.44,67,340.81,7.87,06:08:00,18:35:00
1473111904,9/5/2016 12:00:00 AM,11:45:04,1057.8,63,30.44,71,276.35,6.75,06:08:00,18:35:00
1473111603,9/5/2016 12:00:00 AM,11:40:03,1054.64,62,30.44,64,301.39,9.0,06:08:00,18:35:00
1473108608,9/5/2016 12:00:00 AM,10:50:08,991.02,62,30.45,59,323.53,11.25,06:08:00,18:35:00
1473111305,9/5/2016 12:00:00 AM,11:35:05,1048.61,62,30.44,73,319.05,10.12,06:08:00,18:35:00
1473110709,9/5/2016 12:00:00 AM,11:25:09,1039.76,62,30.44,68,260.01,11.25,06:08:00,18:35:00
1473110406,9/5/2016 12:00:00 AM,11:20:06,1036.12,62,30.45,60,309.53,6.75,06:08:00,18:35:00
1473110110,9/5/2016 12:00:00 AM,11:15:10,1028.58,62,30.45,67,322.08,7.87,06:08:00,18:35:00
1473109806,9/5/2016 12:00:00 AM,11:10:06,1020.18,62,30.45,63,335.62,6.75,06:08:00,18:35:00
1473109504,9/5/2016 12:00:00 AM,11:05:04,1012.25,62,30.45,70,323.51,9.0,06:08:00,18:35:00
1473109204,9/5/2016 12:00:00 AM,11:00:04,1005.56,62,30.45,69,324.37,9.0,06:08:00,18:35:00
1473111005,9/5/2016 12:00:00 AM,11:30:05,1044.18,62,30.44,70,305.68,10.12,06:08:00,18:35:00
1473102603,9/5/2016 12:00:00 AM,09:10:03,716.31,58,30.44,87,291.77,10.12,06:08:00,18:35:00
1473107706,9/5/2016 12:00:00 AM,10:35:06,956.43,61,30.45,75,284.3,7.87,06:08:00,18:35:00
1473102006,9/5/2016 12:00:00 AM,09:00:06,679.18,58,30.44,87,313.76,9.0,06:08:00,18:35:00
1473096611,9/5/2016 12:00:00 AM,07:30:11,318.11,53,30.42,80,228.4,5.62,06:08:00,18:35:00
1473096309,9/5/2016 12:00:00 AM,07:25:09,295.29,52,30.42,78,228.7,5.62,06:08:00,18:35:00
1473096004,9/5/2016 12:00:00 AM,07:20:04,268.54,52,30.42,74,230.21,7.87,06:08:00,18:35:00
1473095704,9/5/2016 12:00:00 AM,07:15:04,241.12,50,30.42,76,232.91,5.62,06:08:00,18:35:00
1473095405,9/5/2016 12:00:00 AM,07:10:05,212.48,50,30.42,80,221.36,5.62,06:08:00,18:35:00
1473094804,9/5/2016 12:00:00 AM,07:00:04,157.52,48,30.42,81,222.97,7.87,06:08:00,18:35:00
1473096906,9/5/2016 12:00:00 AM,07:35:06,339.94,53,30.42,81,251.51,6.75,06:08:00,18:35:00
1473094504,9/5/2016 12:00:00 AM,06:55:04,64.36,47,30.42,82,234.68,6.75,06:08:00,18:35:00
1473093904,9/5/2016 12:00:00 AM,06:45:04,19.1,47,30.42,79,205.13,5.62,06:08:00,18:35:00
1473093603,9/5/2016 12:00:00 AM,06:40:03,18.38,47,30.42,75,208.96,5.62,06:08:00,18:35:00
1473093304,9/5/2016 12:00:00 AM,06:35:04,17.24,47,30.41,74,200.36,5.62,06:08:00,18:35:00
1473093004,9/5/2016 12:00:00 AM,06:30:04,15.33,47,30.41,74,217.79,5.62,06:08:00,18:35:00
1473092705,9/5/2016 12:00:00 AM,06:25:05,13.76,47,30.41,74,208.73,4.5,06:08:00,18:35:00
1473102305,9/5/2016 12:00:00 AM,09:05:05,698.22,58,30.44,86,317.47,6.75,06:08:00,18:35:00
1473094204,9/5/2016 12:00:00 AM,06:50:04,20.34,47,30.42,80,211.61,5.62,06:08:00,18:35:00
1473097206,9/5/2016 12:00:00 AM,07:40:06,360.59,54,30.42,81,238.82,5.62,06:08:00,18:35:00
1473095106,9/5/2016 12:00:00 AM,07:05:06,184.38,49,30.42,80,220.49,7.87,06:08:00,18:35:00
1473092403,9/5/2016 12:00:00 AM,06:20:03,11.91,47,30.41,73,194.77,6.75,06:08:00,18:35:00
1473097505,9/5/2016 12:00:00 AM,07:45:05,381.74,54,30.43,80,248.77,5.62,06:08:00,18:35:00
1473101406,9/5/2016 12:00:00 AM,08:50:06,644.55,57,30.43,87,288.15,5.62,06:08:00,18:35:00
1473101103,9/5/2016 12:00:00 AM,08:45:03,625.9,57,30.43,86,262.44,9.0,06:08:00,18:35:00
1473100803,9/5/2016 12:00:00 AM,08:40:03,604.9,57,30.43,88,285.15,6.75,06:08:00,18:35:00
1473100506,9/5/2016 12:00:00 AM,08:35:06,586.42,57,30.44,88,288.63,3.37,06:08:00,18:35:00
1473100204,9/5/2016 12:00:00 AM,08:30:04,567.5,57,30.43,81,286.33,5.62,06:08:00,18:35:00
1473099905,9/5/2016 12:00:00 AM,08:25:05,547.51,57,30.43,82,291.77,7.87,06:08:00,18:35:00
1473101705,9/5/2016 12:00:00 AM,08:55:05,661.98,58,30.44,84,280.2,7.87,06:08:00,18:35:00
1473099304,9/5/2016 12:00:00 AM,08:15:04,507.32,56,30.43,84,286.68,5.62,06:08:00,18:35:00
1473099005,9/5/2016 12:00:00 AM,08:10:05,486.42,56,30.43,76,271.74,9.0,06:08:00,18:35:00
1473098703,9/5/2016 12:00:00 AM,08:05:03,466.48,56,30.43,75,272.12,5.62,06:08:00,18:35:00
1473098409,9/5/2016 12:00:00 AM,08:00:09,447.18,56,30.42,76,240.23,7.87,06:08:00,18:35:00
1473098104,9/5/2016 12:00:00 AM,07:55:04,424.37,55,30.43,78,265.69,7.87,06:08:00,18:35:00
1473097803,9/5/2016 12:00:00 AM,07:50:03,402.82,55,30.43,79,245.84,5.62,06:08:00,18:35:00
1473099605,9/5/2016 12:00:00 AM,08:20:05,528.53,56,30.43,83,253.05,6.75,06:08:00,18:35:00
1473214820,9/6/2016 12:00:00 AM,16:20:20,483.37,56,30.39,90,32.39,5.62,06:08:00,18:34:00
1473214520,9/6/2016 12:00:00 AM,16:15:20,434.18,56,30.39,90,50.46,5.62,06:08:00,18:34:00
1473214220,9/6/2016 12:00:00 AM,16:10:20,279.35,56,30.39,89,58.59,3.37,06:08:00,18:34:00
1473213919,9/6/2016 12:00:00 AM,16:05:19,246.76,57,30.39,88,49.17,9.0,06:08:00,18:34:00
1473213621,9/6/2016 12:00:00 AM,16:00:21,347.15,57,30.39,86,63.06,1.12,06:08:00,18:34:00
1473213322,9/6/2016 12:00:00 AM,15:55:22,489.78,57,30.39,86,51.16,5.62,06:08:00,18:34:00
1473212118,9/6/2016 12:00:00 AM,15:35:18,448.12,56,30.39,89,1.88,4.5,06:08:00,18:34:00
1473212719,9/6/2016 12:00:00 AM,15:45:19,366.17,56,30.39,87,82.46,9.0,06:08:00,18:34:00
1473212419,9/6/2016 12:00:00 AM,15:40:19,463.62,56,30.39,85,25.0,2.25,06:08:00,18:34:00
1473211820,9/6/2016 12:00:00 AM,15:30:20,428.2,56,30.39,90,12.89,3.37,06:08:00,18:34:00
1473211519,9/6/2016 12:00:00 AM,15:25:19,314.74,56,30.39,89,40.88,10.12,06:08:00,18:34:00
1473211220,9/6/2016 12:00:00 AM,15:20:20,309.65,56,30.39,88,62.15,4.5,06:08:00,18:34:00
1473215122,9/6/2016 12:00:00 AM,16:25:22,305.13,56,30.39,90,6.76,3.37,06:08:00,18:34:00
1473213020,9/6/2016 12:00:00 AM,15:50:20,542.74,56,30.39,85,20.1,3.37,06:08:00,18:34:00
1473215420,9/6/2016 12:00:00 AM,16:30:20,424.49,56,30.39,91,47.97,4.5,06:08:00,18:34:00
1473220218,9/6/2016 12:00:00 AM,17:50:18,100.95,56,30.4,91,41.24,4.5,06:08:00,18:34:00
1473216022,9/6/2016 12:00:00 AM,16:40:22,225.04,55,30.39,92,1.38,5.62,06:08:00,18:34:00
1473210919,9/6/2016 12:00:00 AM,15:15:19,354.86,56,30.39,87,34.44,6.75,06:08:00,18:34:00
1473219920,9/6/2016 12:00:00 AM,17:45:20,146.41,56,30.39,90,53.35,2.25,06:08:00,18:34:00
1473219622,9/6/2016 12:00:00 AM,17:40:22,159.12,56,30.39,90,42.02,2.25,06:08:00,18:34:00
1473219319,9/6/2016 12:00:00 AM,17:35:19,182.95,56,30.39,89,20.01,4.5,06:08:00,18:34:00
1473219019,9/6/2016 12:00:00 AM,17:30:19,211.22,56,30.39,89,36.95,3.37,06:08:00,18:34:00
1473218721,9/6/2016 12:00:00 AM,17:25:21,250.48,56,30.39,90,10.97,4.5,06:08:00,18:34:00
1473215722,9/6/2016 12:00:00 AM,16:35:22,265.17,56,30.39,91,44.71,4.5,06:08:00,18:34:00
1473218422,9/6/2016 12:00:00 AM,17:20:22,319.5,56,30.39,90,60.0,3.37,06:08:00,18:34:00
1473217825,9/6/2016 12:00:00 AM,17:10:25,468.75,55,30.39,93,39.23,1.12,06:08:00,18:34:00
1473217521,9/6/2016 12:00:00 AM,17:05:21,246.22,54,30.39,93,128.9,3.37,06:08:00,18:34:00
1473217222,9/6/2016 12:00:00 AM,17:00:22,152.79,54,30.39,93,31.97,4.5,06:08:00,18:34:00
1473216922,9/6/2016 12:00:00 AM,16:55:22,192.54,54,30.39,94,23.8,2.25,06:08:00,18:34:00
1473216624,9/6/2016 12:00:00 AM,16:50:24,155.49,54,30.4,93,52.99,4.5,06:08:00,18:34:00
1473216322,9/6/2016 12:00:00 AM,16:45:22,227.73,55,30.39,93,11.07,5.62,06:08:00,18:34:00
1473218122,9/6/2016 12:00:00 AM,17:15:22,280.16,56,30.39,92,57.4,3.37,06:08:00,18:34:00
1473210624,9/6/2016 12:00:00 AM,15:10:24,384.22,57,30.39,87,54.56,4.5,06:08:00,18:34:00
1473200424,9/6/2016 12:00:00 AM,12:20:24,618.81,58,30.42,82,26.1,7.87,06:08:00,18:34:00
1473210023,9/6/2016 12:00:00 AM,15:00:23,641.01,58,30.39,85,23.62,9.0,06:08:00,18:34:00
1473200719,9/6/2016 12:00:00 AM,12:25:19,1047.92,58,30.42,81,358.32,4.5,06:08:00,18:34:00
1473201022,9/6/2016 12:00:00 AM,12:30:22,1076.68,58,30.42,78,36.17,6.75,06:08:00,18:34:00
1473201321,9/6/2016 12:00:00 AM,12:35:21,1075.79,58,30.42,78,46.86,6.75,06:08:00,18:34:00
1473201619,9/6/2016 12:00:00 AM,12:40:19,1069.02,58,30.42,76,28.94,5.62,06:08:00,18:34:00
1473201921,9/6/2016 12:00:00 AM,12:45:21,1067.7,58,30.41,77,32.89,4.5,06:08:00,18:34:00
1473202223,9/6/2016 12:00:00 AM,12:50:23,1064.29,59,30.41,72,44.83,4.5,06:08:00,18:34:00
1473202522,9/6/2016 12:00:00 AM,12:55:22,1061.0,58,30.41,75,20.92,4.5,06:08:00,18:34:00
1473202820,9/6/2016 12:00:00 AM,13:00:20,1065.47,59,30.41,76,29.14,3.37,06:08:00,18:34:00
1473203119,9/6/2016 12:00:00 AM,13:05:19,1057.23,59,30.41,76,5.82,5.62,06:08:00,18:34:00
1473203420,9/6/2016 12:00:00 AM,13:10:20,1045.99,59,30.41,77,13.55,4.5,06:08:00,18:34:00
1473203721,9/6/2016 12:00:00 AM,13:15:21,1039.33,59,30.41,76,52.11,7.87,06:08:00,18:34:00
1473204021,9/6/2016 12:00:00 AM,13:20:21,1036.05,59,30.41,75,357.75,7.87,06:08:00,18:34:00
1473204324,9/6/2016 12:00:00 AM,13:25:24,1024.68,60,30.41,76,7.18,5.62,06:08:00,18:34:00
1473204621,9/6/2016 12:00:00 AM,13:30:21,1022.54,60,30.4,76,25.93,7.87,06:08:00,18:34:00
1473204922,9/6/2016 12:00:00 AM,13:35:22,1030.36,60,30.4,75,60.16,5.62,06:08:00,18:34:00
1473205223,9/6/2016 12:00:00 AM,13:40:23,1058.52,60,30.41,78,4.59,11.25,06:08:00,18:34:00
1473205525,9/6/2016 12:00:00 AM,13:45:25,418.52,59,30.4,78,66.6,4.5,06:08:00,18:34:00
1473209722,9/6/2016 12:00:00 AM,14:55:22,435.61,58,30.39,85,2.21,6.75,06:08:00,18:34:00
1473209418,9/6/2016 12:00:00 AM,14:50:18,584.98,58,30.39,85,334.24,4.5,06:08:00,18:34:00
1473209124,9/6/2016 12:00:00 AM,14:45:24,900.04,58,30.39,84,357.05,6.75,06:08:00,18:34:00
1473208822,9/6/2016 12:00:00 AM,14:40:22,589.95,58,30.4,85,46.55,9.0,06:08:00,18:34:00
1473208519,9/6/2016 12:00:00 AM,14:35:19,666.6,58,30.39,85,51.74,9.0,06:08:00,18:34:00
1473208225,9/6/2016 12:00:00 AM,14:30:25,565.82,59,30.39,82,24.23,3.37,06:08:00,18:34:00
1473210319,9/6/2016 12:00:00 AM,15:05:19,389.25,57,30.39,88,330.83,4.5,06:08:00,18:34:00
1473207922,9/6/2016 12:00:00 AM,14:25:22,498.63,60,30.39,81,332.52,9.0,06:08:00,18:34:00
1473207318,9/6/2016 12:00:00 AM,14:15:18,975.31,59,30.4,81,14.59,3.37,06:08:00,18:34:00
1473207021,9/6/2016 12:00:00 AM,14:10:21,694.47,59,30.4,83,7.96,7.87,06:08:00,18:34:00
1473206723,9/6/2016 12:00:00 AM,14:05:23,356.21,59,30.4,81,55.27,6.75,06:08:00,18:34:00
1473206422,9/6/2016 12:00:00 AM,14:00:22,1094.71,60,30.41,80,23.98,12.37,06:08:00,18:34:00
1473206120,9/6/2016 12:00:00 AM,13:55:20,1138.21,59,30.4,79,56.31,0.0,06:08:00,18:34:00
1473205818,9/6/2016 12:00:00 AM,13:50:18,845.89,59,30.4,79,4.72,7.87,06:08:00,18:34:00
1473207618,9/6/2016 12:00:00 AM,14:20:18,1116.92,59,30.4,82,2.4,10.12,06:08:00,18:34:00
1473220521,9/6/2016 12:00:00 AM,17:55:21,79.45,55,30.4,90,32.36,4.5,06:08:00,18:34:00
1473230720,9/6/2016 12:00:00 AM,20:45:20,1.96,48,30.42,88,153.92,9.0,06:08:00,18:34:00
1473221120,9/6/2016 12:00:00 AM,18:05:20,38.48,54,30.4,92,51.04,2.25,06:08:00,18:34:00
1473236118,9/6/2016 12:00:00 AM,22:15:18,2.51,47,30.42,73,173.99,5.62,06:08:00,18:34:00
1473235820,9/6/2016 12:00:00 AM,22:10:20,2.44,47,30.42,76,159.16,6.75,06:08:00,18:34:00
1473235520,9/6/2016 12:00:00 AM,22:05:20,2.65,47,30.43,80,109.46,7.87,06:08:00,18:34:00
1473235219,9/6/2016 12:00:00 AM,22:00:19,2.4,47,30.43,83,126.66,6.75,06:08:00,18:34:00
1473234921,9/6/2016 12:00:00 AM,21:55:21,2.49,48,30.43,85,125.2,7.87,06:08:00,18:34:00
1473234622,9/6/2016 12:00:00 AM,21:50:22,2.21,47,30.43,83,181.19,3.37,06:08:00,18:34:00
1473236424,9/6/2016 12:00:00 AM,22:20:24,2.79,47,30.42,72,188.74,6.75,06:08:00,18:34:00
1473234318,9/6/2016 12:00:00 AM,21:45:18,2.16,47,30.43,85,176.77,4.5,06:08:00,18:34:00
1473233722,9/6/2016 12:00:00 AM,21:35:22,2.46,47,30.42,88,155.76,5.62,06:08:00,18:34:00
1473233421,9/6/2016 12:00:00 AM,21:30:21,2.54,47,30.42,84,99.69,5.62,06:08:00,18:34:00
1473233121,9/6/2016 12:00:00 AM,21:25:21,2.55,47,30.42,82,130.24,2.25,06:08:00,18:34:00
1473232821,9/6/2016 12:00:00 AM,21:20:21,2.58,47,30.42,82,105.47,3.37,06:08:00,18:34:00
1473232523,9/6/2016 12:00:00 AM,21:15:23,2.75,47,30.42,85,134.38,6.75,06:08:00,18:34:00
1473232219,9/6/2016 12:00:00 AM,21:10:19,2.5,47,30.42,88,144.21,5.62,06:08:00,18:34:00
1473234019,9/6/2016 12:00:00 AM,21:40:19,2.33,47,30.43,85,335.6,2.25,06:08:00,18:34:00
1473231920,9/6/2016 12:00:00 AM,21:05:20,2.07,47,30.42,88,136.34,6.75,06:08:00,18:34:00
1473236721,9/6/2016 12:00:00 AM,22:25:21,2.38,47,30.42,68,152.49,4.5,06:08:00,18:34:00
1473237326,9/6/2016 12:00:00 AM,22:35:26,2.41,48,30.42,59,151.57,3.37,06:08:00,18:34:00
1473241820,9/6/2016 12:00:00 AM,23:50:20,1.93,48,30.41,56,137.44,11.25,06:08:00,18:34:00
1473241520,9/6/2016 12:00:00 AM,23:45:20,1.87,47,30.42,57,154.01,3.37,06:08:00,18:34:00
1473241221,9/6/2016 12:00:00 AM,23:40:21,1.84,47,30.42,59,169.36,6.75,06:08:00,18:34:00
1473240920,9/6/2016 12:00:00 AM,23:35:20,2.01,48,30.42,60,150.96,7.87,06:08:00,18:34:00
1473240619,9/6/2016 12:00:00 AM,23:30:19,2.43,48,30.42,58,173.01,3.37,06:08:00,18:34:00
1473240018,9/6/2016 12:00:00 AM,23:20:18,2.49,48,30.42,59,173.75,4.5,06:08:00,18:34:00
1473237022,9/6/2016 12:00:00 AM,22:30:22,2.37,48,30.42,63,169.32,6.75,06:08:00,18:34:00
1473239727,9/6/2016 12:00:00 AM,23:15:27,2.04,48,30.42,58,152.42,6.75,06:08:00,18:34:00
1473239124,9/6/2016 12:00:00 AM,23:05:24,2.28,49,30.42,58,122.84,9.0,06:08:00,18:34:00
1473238819,9/6/2016 12:00:00 AM,23:00:19,2.4,49,30.42,58,134.59,7.87,06:08:00,18:34:00
1473238518,9/6/2016 12:00:00 AM,22:55:18,2.27,49,30.43,59,103.0,9.0,06:08:00,18:34:00
1473238218,9/6/2016 12:00:00 AM,22:50:18,2.44,49,30.43,59,136.46,3.37,06:08:00,18:34:00
1473237920,9/6/2016 12:00:00 AM,22:45:20,2.3,49,30.43,59,159.33,6.75,06:08:00,18:34:00
1473237618,9/6/2016 12:00:00 AM,22:40:18,2.28,49,30.42,59,120.42,4.5,06:08:00,18:34:00
1473239425,9/6/2016 12:00:00 AM,23:10:25,2.18,49,30.42,58,128.95,6.75,06:08:00,18:34:00
1473220820,9/6/2016 12:00:00 AM,18:00:20,68.92,55,30.4,91,34.42,4.5,06:08:00,18:34:00
1473231618,9/6/2016 12:00:00 AM,21:00:18,2.15,47,30.42,88,128.83,10.12,06:08:00,18:34:00
1473231024,9/6/2016 12:00:00 AM,20:50:24,2.0,48,30.42,86,125.92,6.75,06:08:00,18:34:00
1473225321,9/6/2016 12:00:00 AM,19:15:21,1.93,51,30.4,100,65.51,3.37,06:08:00,18:34:00
1473225022,9/6/2016 12:00:00 AM,19:10:22,2.06,51,30.4,99,78.59,1.12,06:08:00,18:34:00
1473224725,9/6/2016 12:00:00 AM,19:05:25,2.04,51,30.4,99,82.5,2.25,06:08:00,18:34:00
1473224419,9/6/2016 12:00:00 AM,19:00:19,1.89,51,30.4,99,153.81,3.37,06:08:00,18:34:00
1473224118,9/6/2016 12:00:00 AM,18:55:18,1.89,51,30.4,99,83.94,1.12,06:08:00,18:34:00
1473223820,9/6/2016 12:00:00 AM,18:50:20,3.1,51,30.4,98,59.86,3.37,06:08:00,18:34:00
1473225623,9/6/2016 12:00:00 AM,19:20:23,1.98,50,30.41,100,77.87,4.5,06:08:00,18:34:00
1473223522,9/6/2016 12:00:00 AM,18:45:22,2.19,51,30.4,98,70.41,3.37,06:08:00,18:34:00
1473222922,9/6/2016 12:00:00 AM,18:35:22,3.76,52,30.4,97,39.34,3.37,06:08:00,18:34:00
1473222621,9/6/2016 12:00:00 AM,18:30:21,4.84,52,30.4,97,48.9,1.12,06:08:00,18:34:00
1473222321,9/6/2016 12:00:00 AM,18:25:21,8.21,53,30.4,96,41.92,2.25,06:08:00,18:34:00
1473222020,9/6/2016 12:00:00 AM,18:20:20,18.75,53,30.4,95,30.14,2.25,06:08:00,18:34:00
1473221723,9/6/2016 12:00:00 AM,18:15:23,33.95,54,30.4,94,66.69,3.37,06:08:00,18:34:00
1473221425,9/6/2016 12:00:00 AM,18:10:25,23.15,54,30.4,93,35.07,5.62,06:08:00,18:34:00
1473242122,9/6/2016 12:00:00 AM,23:55:22,2.57,48,30.41,56,135.14,7.87,06:08:00,18:34:00
1473231327,9/6/2016 12:00:00 AM,20:55:27,2.02,48,30.43,88,98.5,7.87,06:08:00,18:34:00
1473225921,9/6/2016 12:00:00 AM,19:25:21,2.17,50,30.41,100,75.85,1.12,06:08:00,18:34:00
1473226518,9/6/2016 12:00:00 AM,19:35:18,2.11,50,30.41,100,154.77,3.37,06:08:00,18:34:00
1473200124,9/6/2016 12:00:00 AM,12:15:24,655.28,58,30.42,81,335.75,7.87,06:08:00,18:34:00
1473230423,9/6/2016 12:00:00 AM,20:40:23,1.99,48,30.42,89,142.91,6.75,06:08:00,18:34:00
1473230123,9/6/2016 12:00:00 AM,20:35:23,1.89,48,30.42,88,152.48,4.5,06:08:00,18:34:00
1473229822,9/6/2016 12:00:00 AM,20:30:22,1.73,48,30.42,88,114.03,3.37,06:08:00,18:34:00
1473229523,9/6/2016 12:00:00 AM,20:25:23,1.87,48,30.42,84,82.71,3.37,06:08:00,18:34:00
1473229221,9/6/2016 12:00:00 AM,20:20:21,2.17,47,30.41,87,46.97,3.37,06:08:00,18:34:00
1473226219,9/6/2016 12:00:00 AM,19:30:19,2.47,50,30.41,100,111.59,5.62,06:08:00,18:34:00
1473228918,9/6/2016 12:00:00 AM,20:15:18,1.96,47,30.41,97,154.68,5.62,06:08:00,18:34:00
1473228321,9/6/2016 12:00:00 AM,20:05:21,2.0,48,30.41,100,132.07,4.5,06:08:00,18:34:00
1473228021,9/6/2016 12:00:00 AM,20:00:21,2.14,49,30.41,100,102.28,7.87,06:08:00,18:34:00
1473227721,9/6/2016 12:00:00 AM,19:55:21,2.26,49,30.41,100,83.32,2.25,06:08:00,18:34:00
1473227418,9/6/2016 12:00:00 AM,19:50:18,2.04,49,30.41,100,101.83,3.37,06:08:00,18:34:00
1473227121,9/6/2016 12:00:00 AM,19:45:21,2.38,49,30.41,100,77.16,5.62,06:08:00,18:34:00
1473226832,9/6/2016 12:00:00 AM,19:40:32,2.4,50,30.41,100,71.93,3.37,06:08:00,18:34:00
1473228621,9/6/2016 12:00:00 AM,20:10:21,2.07,47,30.41,99,147.36,5.62,06:08:00,18:34:00
1473199826,9/6/2016 12:00:00 AM,12:10:26,1083.17,58,30.42,80,0.71,6.75,06:08:00,18:34:00
1473189322,9/6/2016 12:00:00 AM,09:15:22,735.57,58,30.42,68,79.45,5.62,06:08:00,18:34:00
1473199224,9/6/2016 12:00:00 AM,12:00:24,1101.78,58,30.42,82,7.68,3.37,06:08:00,18:34:00
1473168022,9/6/2016 12:00:00 AM,03:20:22,3.24,45,30.38,72,167.27,5.62,06:08:00,18:34:00
1473168323,9/6/2016 12:00:00 AM,03:25:23,2.64,45,30.38,71,172.28,6.75,06:08:00,18:34:00
1473168619,9/6/2016 12:00:00 AM,03:30:19,2.96,45,30.38,71,183.33,5.62,06:08:00,18:34:00
1473168921,9/6/2016 12:00:00 AM,03:35:21,2.8,45,30.38,71,191.09,5.62,06:08:00,18:34:00
1473169218,9/6/2016 12:00:00 AM,03:40:18,2.96,45,30.38,71,186.43,7.87,06:08:00,18:34:00
1473169520,9/6/2016 12:00:00 AM,03:45:20,2.51,45,30.38,71,165.78,5.62,06:08:00,18:34:00
1473169825,9/6/2016 12:00:00 AM,03:50:25,2.3,45,30.38,70,184.93,6.75,06:08:00,18:34:00
1473170122,9/6/2016 12:00:00 AM,03:55:22,2.17,45,30.38,70,190.17,9.0,06:08:00,18:34:00
1473170421,9/6/2016 12:00:00 AM,04:00:21,2.55,45,30.38,68,179.28,4.5,06:08:00,18:34:00
1473170719,9/6/2016 12:00:00 AM,04:05:19,2.35,46,30.38,68,182.32,9.0,06:08:00,18:34:00
1473171020,9/6/2016 12:00:00 AM,04:10:20,2.5,46,30.38,67,158.64,6.75,06:08:00,18:34:00
1473171324,9/6/2016 12:00:00 AM,04:15:24,2.8,46,30.38,67,176.79,5.62,06:08:00,18:34:00
1473171620,9/6/2016 12:00:00 AM,04:20:20,2.66,46,30.38,67,184.73,6.75,06:08:00,18:34:00
1473171919,9/6/2016 12:00:00 AM,04:25:19,2.44,46,30.38,66,157.67,6.75,06:08:00,18:34:00
1473172220,9/6/2016 12:00:00 AM,04:30:20,2.35,46,30.38,66,178.58,6.75,06:08:00,18:34:00
1473172518,9/6/2016 12:00:00 AM,04:35:18,2.4,46,30.38,68,164.63,6.75,06:08:00,18:34:00
